UserName,Handle,Timestamp,Text
Moz,@syaafiqrahman,2021-01-29T09:57:18.000Z,Close down the fucking factories you stupid fucks. They're literally the one of the biggest contributors as to why COVID-19 is spreading in Malaysia. Are we really waiting until more people die before we take desperate measures?
kira,@syakirarosliza1,2021-01-29T09:57:14.000Z,what happened to malaysia being the best for handling covid 
.afiy,@SaDaTzuXoxo,2021-01-29T09:54:21.000Z,"Malaysia covid cases near 6k today
 . Pray for Malaysia too please"
mey,@pjwfalsetto,2021-01-29T09:53:50.000Z,Malaysia covid cases.....
Muhammad Ashraf,@MuhammadAshraff,2021-01-29T09:53:45.000Z,COVID reaches 5K first before Malaysia Telcos manage to bring us 5G.
TheMalaysianInsight,@msianinsight,2021-01-29T09:52:58.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 733 with 16 new deaths. 
* 3,423 discharged, total remain as 157,722.
* 5,725 new cases, total now is 203,933.
* 45,478 active cases
* 301 in ICU, 115 on ventilators. 

#KitaJagaKita 
#staysafestayhome"
1000,@Qian_Siow99,2021-01-29T09:50:55.000Z,If we're shorting covid cases in Malaysia we brankrupt. It kept rising sial 5k+ today wtf
rania || dabi catboy era,@nraniafaris,2021-01-29T09:50:44.000Z,the covid cases in Malaysia doesnt surprise me anymore
Amanie™,@AmaniZulaikha,2021-01-29T09:50:30.000Z,"Todayy, Malaysia record the highest amount of Covid-19 cases but then Muet still will be held tommorow"
leeclauvell,@leeclauvell,2021-01-29T09:50:16.000Z,"5725 covid case in malaysia mad,why can't people just fucking stay at home"
Kim⁷,@thekithkimline,2021-01-29T09:48:49.000Z,"Malaysia is royally fucked with broken Covid management system and bodoh politicians governing us. 

Fml, why did we impose severe restrictions, faced with hundreds of thousands of lay offs, bankruptcies, people falling under poverty line etc JUST TO SEE 5K DAILY CASES???"
Malaysia COVID19 Updates,@malaysia_covid,2021-01-29T07:50:37.000Z,"Klang Valley, Johor & Sabah
- Should roll out mass testing sites using RTK Antigen
- Positive RTK, isolate then you're re-test with PCR for confirmation
- For fast detection, isolation and tracing all within the same day
- PCR will take you 2/3 days and even more and it's bad"
Anand PM®,@anandmstr101,2021-01-29T05:34:46.000Z,Dem can't believe it's been 365 days Covid-19 in Malaysia.
Bahan Panas,@bukanbalaklu,2021-01-29T05:27:44.000Z,The only 4k i dont want is covid case in malaysia everyday
sshkiddies,@remotekiddies,2021-01-29T05:05:13.000Z,"Malaysia is losing the fight against Covid-19. On average 3,500 daily cases recorded. What can be done? Economic vs Health. Hunger vs Sickness. Everyone is affected."
피카,@fqahtlha,2021-01-29T04:54:46.000Z,"Dear youtube, can you increase the views just like how our covid case increase everyday in Malaysia"
The Edge Malaysia,@theedgemalaysia,2021-01-29T04:28:04.000Z,"Flash: Malaysia's total trade shrinks 3.6% y-o-y to RM1.8 trillion in tandem with softer global demand due to COVID-19, says DOSM"
ΛDDYΛDZMI,@adyadzmi,2021-01-29T04:27:24.000Z,"Tbh, skg things are so messy, yes i understand too many cases everydy. But cuba u create one informations PDF file for covid in malaysia, the flow, the process. Then if anyone tested positive give them that via email or ws. At least we berpandukan one info."
Tan Seng Giaw,@Senggiaw,2021-01-29T03:58:49.000Z,"Belgium Government investigates AstraZeneca for not supplying Covid-19 vaccine to European Union as agreed. The fight for vaccines is intense.
     Is Malaysia able to handle the tough competition?"
Michael Toole,@profmiketoole,2021-01-28T23:03:20.000Z,"The skittles are falling in Asian countries that had earlier controlled COVID-19. Third waves in Japan, Hong Kong and S Korea. Second waves in Malaysia and Thailand. Now Vietnam reports 84 cases yesterday after 55 days of zero local transmission. We cannot be complacent in Oz."
Apostasty,@TerryDieHeiden,2021-01-28T23:00:25.000Z,The covid cases is at all time high and people on Malaysia social media regardless of religion are fighting why their mosque/temple/church is closed and limited.
Ted walker,@Mindful11111,2021-01-28T18:24:43.000Z,"Some of bus driver from Malaysian at Queen Street terminal here I think stay at village bugis hotel I think..

Due to covid preventing them from going to Malaysia home. I think"
ilya,@ilyahensem,2021-01-28T15:44:37.000Z,malaysia please..let’s stop the covid pandemic . i beg you . i’m so tired with this .
DR JAGADISH J HIREMATH,@Kaalateetham,2021-01-28T15:28:45.000Z,"Philippines Indonesia Malaysia South Africa Brasil Britain France USA etc... almost every country is suffering heavily due to Covid.

Please take care of yourself, don't think that just because you are Indian virus will not infect you."
Alert South Africa,@AlertZaAfrica,2021-01-28T15:14:50.000Z,Security guards at IKEA Malaysia's Cheras store have tested positive for Covid-19 after a scheduled routine test.
Kekphengkiat,@Kekphengkiat2,2021-01-28T14:34:10.000Z,"Minister Chan chun sing is a army General (将军）. He may be has multiple strategy in mind.

World pandemic crisis including Malaysia is sky rocketing. Singapore must not lets its guard down.

Tuas check point and woodland causeway testing is crucial to world covid 19 fight."
no longer a pip bot I can’t do commitments,@D0WHATH0UW1LT,2021-01-28T11:56:45.000Z,why do y’all hate us so much :/ we can’t even celebrate an important day for Tamils in Malaysia and there’s people who do and they still follow SOP but you pick the smallest thing and make racist commentaries about it when we’re extremely careful to curb covid cases....
Qutrunnada D.M,@Qutrun,2021-01-28T11:51:24.000Z,So let vote. Will MCO be ended or continue? #malaysia #mcomalaysia #pkp #covidmalaysia
ExceptionalHusna,@NurHusnaHjAzhar,2021-01-28T11:47:21.000Z,"While Indonesia & Singapore has already started using vaccines to fight covid-19, Malaysia is still conducting MCO to restrict the people's movements. When people finally able to make ends meet, the government move the ends further.. Nice job huh 
@MuhyiddinYassin
 ??"
Malaysia COVID19 Updates,@malaysia_covid,2021-01-28T11:14:40.000Z,"Positive Rate for Malayia (RT-PCR data)

25/1 : 49,349 people tested [6.18%]
26/1 : 53,783 people tested [6.67%]
27/1 : 72,777 people tested [5.06%]
28/1 : 58,913 people tested [6.95%]

*Back to below 60k for today, very unstable for this week ......."
อภิญญา,@thefikrey,2021-01-28T11:01:35.000Z,"Malaysia ranked #16 of the best countries in handling COVID-19 
 well, so-called PKP dah 2 minggu, kes harini 4K+ apooooo"
Malaysia COVID19 Updates,@malaysia_covid,2021-01-28T09:40:11.000Z,"Malaysia COVID 28/1

Confirmed : 198,208 [+4,094]
Recovered : 154,299 [+3,281]
Deaths : 717 [+10]
ICU : 303 [-11]
Intubated :118 [-4]
Active Case : 43,192 [+803]

*Selangor, Johor, Kuala Lumpur, and Sabah are the Top 4 for today

*8 kes import"
The Edge Malaysia,@theedgemalaysia,2021-01-28T09:35:04.000Z,"Flash: Covid-19: Malaysia logs 4,094 new cases today, with another 10 deaths"
TheMalaysianInsight,@msianinsight,2021-01-28T09:34:47.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 717 with 10 new deaths. 
* 3,281 discharged, total remain as 154,299.
* 4,094 new cases, total now is 198,208.
* 43,192 active cases
* 303 in ICU, 118 on ventilators. 

#kitajagakita 
#staysafestayhome"
COVIDBot,@COVID19_bot,2021-01-28T09:00:17.000Z,"Total COVID-19 tests performed in Malaysia: 4,607,225. 194,114 cases, of those 0 today; 707 deaths, of those 0 today."
Apostasty,@TerryDieHeiden,2021-01-28T08:37:28.000Z,"Covid-19 pandemic thought me one thing, in context of Malaysia : Ebit Lew is a one man government and he’s doing a lot for the people regardless of race and religion than the whole government itself. He is fast, direct, transparent."
Europe,@Khyber29044963,2021-01-28T08:05:43.000Z,"Once again Pakistan international airline canceled their flight islamabad to kuala Lumpur on 29 January.
Passengers loss for covid pay and Quarantine cost in Malaysia
This is call PIA"
AK20,@arwin_K,2021-01-28T06:30:52.000Z,Bangladesh and Nepal has started their covid vaccination drive. Malaysia where ???
STREAM FILM OUT,@fuwakookie,2021-01-28T05:34:04.000Z,"my grandpa in malaysia passed away bc of cancer but we cant cross the border for his funeral  thanks to covid.... :""-(((("
yvette urbina,@yvetteLA,2021-01-28T05:27:00.000Z,One year ago today I was in Singapore & my hotel gave me 2 face masks for “my comfort & safety” They said I might see people wearing them but Covid hadn’t been discovered on Singapore mainland yet. I’d been tracking the virus thru Japan & Malaysia & with each new city I was...1/4
Malaysia COVID19 Updates,@malaysia_covid,2021-01-28T05:02:56.000Z,"After 55 days of no local cases

Vietnam just confirmed a 2 local community cases and now 80/81 more cases are linked to those in the 2 northern provinces of Hải Dương and Quảng Ninh provinces which makes the total to 82/83

COVID spreads really fast !"
rifstailo91,@ayie_azman,2021-01-28T00:32:38.000Z,Hope Covid-19 go jauh2 from malaysia
Healthy Hospitals,@Green_Hospitals,2021-01-27T15:16:42.000Z,"The Buddhist Tzu-Chi Dialysis Centre in Malaysia launched a special program in response to the COVID-19 pandemic to feed their patients, families and staff. Each day the facility is providing them with hundreds of vegetarian meal boxes.  "
kew si cheng,@kewsicheng90,2021-01-27T15:00:15.000Z,We should concern the delay of AstraZeneca Covid-19 vaccines in Europe since the Malaysia Government will purchase the vaccines from this company.
Malaysia COVID19 Updates,@malaysia_covid,2021-01-27T14:40:36.000Z,"I do think there's in need of more exposure in regards of ""vaccine issue"" to the population

- Side effects?
- A ticket that you're totally free from COVID?
- Is it safe?
- Are there hoax stories?
- any others that can be talked about

Those are usually what ""things"" people be??"
Roxannexxx,@BoboCheah_,2021-01-27T13:46:26.000Z,"I wonder why you guys value solat more than lives than has been taken DAILY due to COVID-19, the country is now still in MCO and Darurat state yet malaka still allow fellow muslims to solat in mosques. Hope Malaysia can curb the spread of covid despite of 'this kind' of system."
Gekko,@GekgedeGek,2021-01-27T13:46:20.000Z,"Just think about it...

A menteri's pay is above RM10k.

Malaysia's minimum wage is RM1.2k

The summon for breaking Covid-19 SOP's is RM1000.

Who is more likely to break the law?"
"⟭⟬₇ RJFadz
⟬⟭",@RjFadz,2021-01-27T12:49:58.000Z,I'm worry with Malaysia covid conditions right now. The case are still 4 digits & doesn't look good in near future. Financials & the economic situations are worsen day by day. Netz become more toxic & don't even care on their health anymore. 
Aunty Donuts,@Jenevyy,2021-01-27T12:44:13.000Z,Sigh I really thought covid would be over in 3 months. Happy one year to Malaysia
Ms.Melodrama,@Ms_Melodrama,2021-01-27T12:07:27.000Z,"In my school days my parents won't allow me to go for movies! So watching the songs, interviews,movie clips when being telecast in TV is normal! But now its totally upside down! Bcz of Covid im still waiting for #MasterFilm, not yet released in Malaysia due to covid lockdown!"
Barry Chan Kong Heng,@barrychan889,2021-01-27T12:05:17.000Z,"Latest Status COVID-19 of Malaysia on January 27, 2021

Total Active Cases: 42,389 (New Cases: 3,680)

Total ICU Cases: 314 (Intubated: 122)

Total Recovered Cases: 151,018 (New Recovered Cases: 1,858)

Total Deaths: 707 (New Deaths: 7)

Total Confirmed Cases: 194,114"
Malaysia COVID19 Updates,@malaysia_covid,2021-01-27T11:55:32.000Z,"Positive Rate for Malayia (RT-PCR data)

25/1 : 49,349 people tested [6.18%]
26/1 : 53,783 people tested [6.67%]
27/1 : 72,777 people tested [5.06%]

*Our highest daily people tested & thank god it rise back !"
Malaysia COVID19 Updates,@malaysia_covid,2021-01-27T11:21:34.000Z,"Kluster Parit Lanjut is from Poh Huat Resources Holdings Bhd in Bukit Pasir Johor where they have confirmed the positive cases 1 day ago

1,451 people have been tested
547 are confirmed positive for COVID"
Malaysia COVID19 Updates,@malaysia_covid,2021-01-27T11:06:56.000Z,"Sarawak - Despite in declining for Covid-19 cases

MCO extension starts from 12.01am on January 30 to 11.59pm on February 14 for the division covering the districts of Sibu, Kanowit and Selangau

CMCO will extend from 12.01am on February 1 and will end at 11.59pm on February 14"
