UserName,Handle,Timestamp,Text
Denise Carver #FBPE,@Sligogirls,2020-11-26T19:48:39.000Z,"#C4News shocking report #TopGlove in Malaysia, who manufacturers #PPE destined for #NHS. 4000 staff have Covid in their factories, 20 of 28 factories closed. Modern slavery conditions, workers crammed into company owned boarding rooms. Pay £1:08 per hour. Explain 
@MattHancock"
Chelle,@Blonde_Nutter,2020-11-26T17:55:27.000Z,They keep banging on about Covid and the winter season but that doesn't explain the virus suddenly taking off now in Malaysia when their borders have been closed.  Malaysia has the same temp pretty much all year around
COVIDBot,@COVID19_bot,2020-11-26T17:50:02.000Z,"Total COVID-19 tests performed in Malaysia: 2596004. 60,752 cases, of those 935 today; 348 deaths, of those 3 today."
Barry Chan Kong Heng,@barrychan889,2020-11-26T14:21:51.000Z,"Latest Status COVID-19 of Malaysia on November 26, 2020

Total Active Cases: 11,348 (New Cases: 935)

Total ICU Cases: 110 (Intubated: 45)

Total Recovered Cases: 49,056 (New Recovered Cases: 2,555)

Total Deaths: 348 (New Deaths: 3)

Total Confirmed Cases: 60,752"
pik,@mhdsyfq__,2020-11-26T13:50:05.000Z,i literally cant wait for the movie. bila covid kat malaysia nak habis 
The Edge Malaysia,@theedgemalaysia,2020-11-26T10:35:03.000Z,Flash: Covid-19: Malaysia reports 935 new cases today — 326 from Sabah and 161 from Selangor
TheMalaysianInsight,@msianinsight,2020-11-26T10:10:05.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 348 with 3 new deaths. 
* 2,555 discharged, total now is 49,056.
* 935 new cases, total now is 60,752.
* 11,348 active cases
* 110 in ICU, 45 on ventilators

#KitaJagaKita"
SHERA || i have a lot of love today,@ddiddirere,2020-11-26T08:18:03.000Z,I don’t really get the covid levels because Korea has 500+ daily cases and they’re at level 2 but malaysia has 900+ and at level 4. The differences between level 2 and 4 are huge in terms of repercussions. but degree of number to population for both countries aren’t huge ??
Satria Siber,@satriasiber,2020-11-26T08:11:19.000Z,"RT KDNPUTRAJAYA: RT 
@ProfAdeeba
: Kudos to Jabatan Penjara Malaysia, 
@KKMPutrajaya
 and 
@KDNPUTRAJAYA
 for the actions taken thus far. But COVID-19 forces us to do more, and to address and rethink how we deal with this chronic problem of prison overcrowding and suboptimal priso…"
Deji Sadiq,@deji_of_lagos,2020-11-26T08:03:15.000Z,"Virus cases at world’s top glove maker imperil Malaysia’s economy Malaysia ordered Top Glove to close factories after jump in COVID-19 cases among workers, threatening economic recovery."
ਤਜਿੰਦਰਦੀਪ ਸਿੰਘ,@Terjenderdeep00,2020-11-26T02:02:30.000Z,"Just realised that Malaysia has more covid-19 cases than Singapore now, and we used to belittle them"
IndiaBusinessQuiz,@go_mohan,2020-11-25T23:50:50.000Z,Name this top glove manufacturer from Malaysia that is the world's largest glove manufacturer and commands a global market share of 20%. It made record profits due to COVID but now it has to shut factories when 2000 of their workers tested positive.
Fadzli Zainal,@fadzlitweet,2020-11-25T16:45:57.000Z,"RT 
@KDNPUTRAJAYA
: RT 
@ProfAdeeba
: Kudos to Jabatan Penjara Malaysia, 
@KKMPutrajaya
 and 
@KDNPUTRAJAYA
 for the actions taken thus far. But COVID-19 forces us to do more, and to address and rethink how we deal with this chronic problem of prison overcrowding and suboptimal pris…"
Kathy,@kashmoneykathh,2020-11-25T16:23:06.000Z,"Enough is enough government!!! Either get Covid under control or tell us where Malaysia flight MH370 is!!! I need answers to something. 

*government please don’t kill me I am just playing take ur time with everything. Love you xoxo"
Naim Luqman,@_naimluqman,2020-11-25T15:04:04.000Z,Currently doing an academic writing outline about COVID-19 and China’s Diplomacy. Malaysia was given early access for COVAX. Not so surprised on what China demand for. National interest over everything
ᑕᒪᗩYTOᑎ,@Claytonmark76,2020-11-25T13:13:21.000Z,Omg why Malaysia’s covid cases increase so much? Looks like everyone’s stuck in their own country for now
Barry Chan Kong Heng,@barrychan889,2020-11-25T12:38:52.000Z,"Latest Status COVID-19 of Malaysia on November 25, 2020

Total Active Cases: 12,971 (New Cases: 970)

Total ICU Cases: 110 (Intubated: 47)

Total Recovered Cases: 46,501 (New Recovered Cases: 2,348)

Total Deaths: 345 (New Deaths: 4)

Total Confirmed Cases: 59,817"
The Edge Malaysia,@theedgemalaysia,2020-11-25T10:42:06.000Z,"Flash: Malaysia reports 970 new Covid-19 cases while daily recoveries hit all-time high of 2,348, slightly lowering number of active cases to 12,971 as of noon today"
TheMalaysianInsight,@msianinsight,2020-11-25T10:21:26.000Z,"JUST IN: Malaysia's #Covid_19 death toll at 345 with 4 new deaths.
* 2,348 discharged, total now is 46,501
* 970 new cases, total now is 59,817
* 12,971 active cases
* 110 in ICU, 47 on ventilators

#kitajagakita"
Joe RK Jr.,@joekaosjr,2020-11-25T10:14:26.000Z,"Malaysia recorded 970 new Covid-19 infections on Wednesday (Nov 25), a huge reduction from the record breaking 2,188 cases reported the day before. 

The country also discharged 2,348 patients on the same day, the highest number of recoveries in a single day by far."
Hoodie,@HoodiePM,2020-11-25T07:57:44.000Z,"Ah man covid 19 is a bit!$?
PKPB in Malaysia i just wanna go to gym without getting it "
M,@Butterf1yTattoo,2020-11-25T07:18:50.000Z,"Since Malaysia's Covid-19 SOPs had gone haywire since the sudden change unreliable untrusted words yest. from the Health Min., stay-at-home?, oh - I am so going out for a drive! Fresh air, here I come.."
Spring Rolls!,@omgyekemon,2020-11-25T07:04:42.000Z,Just received news yang ayah my junior positif covid. Sorang2 stuck kat Sudan while dia kat Japan. Family lain kat Malaysia. Hope everything will be okay. Amin 
thebruneian.news,@TheBruneian,2020-11-25T03:19:28.000Z,1/2 REUTERS | Malaysia’s Top Glove Corp expects deliveries to be delayed and sales to fall below its forecasts after thousands of positive COVID-19 tests among its workers forced the world’s biggest rubber glove maker to shutter some factory operations.
M,@Butterf1yTattoo,2020-11-25T02:51:05.000Z,"Ooo... 'sidang dewan rakyat hari ini dilanjutkan satu jam sehingga 3 petang'. 

(Note: In Malaysia, due to Covid-19 SOP, only 80MPs & only 4hours session allowed in the Parliament - which this today has been extended for another 1 hr)"
syren,@seanwtx,2020-11-24T17:17:13.000Z,"Wtf Malaysia?! Like can you get your shit together?? What’s with the insane rise in cases for COVID? We are in a pandemic, can the citizens and government act like it? 
Who do I gotta tag so the higher authorities can do something about it??"
nasrul,@nashsmart,2020-11-24T16:35:55.000Z,"Malaysia is going well to fight covid-19 UNTIL increasing cases due to Sabah Election then spread to Semenanjung especially in the Klang Valley. So sad because I feel hopeless since this matter seriously affected to our business/work, studies, investment, budget 2021 & our life."
KW,@khengwai6929,2020-11-24T16:01:03.000Z,Don’t think malaysia Covid cases gonna drop anytime soon
Penghulu Segala Raya,@hadriey,2020-11-24T15:25:02.000Z,Covid-19: Malaysia’s daily cases hit all-time high of 2188 which is on 24 Nov 2020.
Bobby Draper,@perrosalir,2020-11-24T14:46:11.000Z,so Malaysia  now has more daily covid numbers than Philippines!  galing ni Sec Duque
Kat,@katrn80,2020-11-24T13:47:33.000Z,Glove manufacturer (Malaysia) shut down due to Covid outbreak?Geez.
Phoon Chi Ho,@chihohoho,2020-11-24T13:20:20.000Z,"I've never been to Europe but all I can say is, well, at least Malaysia feels like Europe now. In terms of COVID cases."
Maya,@mayahasva,2020-11-24T12:43:34.000Z,Its about time fomema cant be monopoly by one company to help handle covid in malaysia
levi,@idgafatyn,2020-11-24T12:10:26.000Z,Covid cases kat malaysia nak reach almost 60k :')
rea | new vmin fic!!,@vminternity,2020-11-24T12:01:30.000Z,Malaysia welcomes 2k daily covid cases hahahaha the worst in history 
Barry Chan Kong Heng,@barrychan889,2020-11-24T11:58:28.000Z,"Latest Status COVID-19 of Malaysia on November 24, 2020

Total Active Cases: 14,353 (New Cases: 2,188)

Total ICU Cases: 112 (Intubated: 49)

Total Recovered Cases: 44,153 (New Recovered Cases: 1,673)

Total Deaths: 341 (New Deaths: 4)

Total Confirmed Cases: 58,847"
Faisal Iqbal,@faisal_iqbal94,2020-11-24T11:35:40.000Z,"What's happening in Malaysia with the high covid cases, government's stupid and always changing rules ,all i can say is hasbunallah wanikmal wakil.
May our Rabb protect this country."
"❂ (semi i/a
)ғᴀʀᴀʜ
#9YearsWithEXO",@multifansgirl,2020-11-24T11:21:23.000Z,"there are 2188 covid cases reported today in Malaysia, to my beloved moots please stay safe and my fellow Malaysian take care and please watch every move 
 how am i gonna go for final exam next week "
Ady :):,@adyaziz_,2020-11-24T11:14:42.000Z,"On a side note, I didn't expect for the Covid-19 cases in Malaysia could be this bad :< Keep yourself safe guys 
 Hoping for speedy recovery for everyone affected "
,@doiesbaby,2020-11-24T11:04:27.000Z,"what the hell, MALAYSIA 2188 COVID CASES TODAY MFS WHAT"
,@syahizaa,2020-11-24T10:29:18.000Z,"Malaysia dah potong Singapore, total cases for covid 
 stay safe Malaysian "
The Edge Malaysia,@theedgemalaysia,2020-11-24T10:28:04.000Z,"Flash: Malaysia reports 2,188 new Covid-19 cases, highest daily number of new infections with 1,623 in Selangor"
Mior 365 News,@Mior365News,2020-11-24T10:27:26.000Z,"BREAKING: MALAYSIA RECORDS 2,188 NEW CASES, THE HIGHEST DAILY NEW CASES SINCE PANDEMIC STARTS. SELANGOR HAVE RECORDED 4 NUMBERS OF COVID 19 NEW CASES FOR TWO DAYS. 4 NEW DEATH REPORTED.

IF YOU WANT STATEMENT, GO TO 
@KKMPutrajaya"
Ae⁷ Bibilly Hills,@bbbbang7,2020-11-24T10:18:12.000Z,That's the highest covid case we have so far....malaysia is you okay
TheMalaysianInsight,@msianinsight,2020-11-24T10:16:22.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 341 with 4 new deaths. 
* 1,673 discharged, total now is 44,153.
* 2,188 new cases, total now is 58,847.
* 14,353 active cases
* 112 in ICU, 49 on ventilators

#KitaJagaKita"
Jahabar Sadiq,@jsadiq,2020-11-24T10:12:19.000Z,"2188 #Covid_19 cases in Malaysia today, all local. A record! Take care all."
nini。⁷,@cnncrln,2020-11-24T10:04:20.000Z,"covid-19 was increasing everywhere. either in malaysia or korea. but both please be safe. everyone stay safe, keep social distancing and please stay at home. "
thebruneian.news,@TheBruneian,2020-11-24T09:10:36.000Z,"1/2 REUTERS | Shares in Top Glove Corp plunged on Tuesday after Malaysia said it would close some factories of the world’s biggest rubber glove maker as more than 2,000 of its workers had tested positive for COVID-19."
haikyuu malaysia g.o ♡,@tsukkihours,2020-11-24T09:09:55.000Z,the covid situation in malaysia is not really improving atm so i hope everyone is staying safe! and it’s been raining a lot these days so if your area is at the risk of flood do be careful! and if you’re struggling w anything do reach out to your friends and family <3
Borneo Bulletin,@borneo_bulletin,2020-11-24T08:17:00.000Z,"[News Update]

Brunei reports 1 new imported COVID-19 case today, the Minister of Health said, bringing the national tally to 150. The new case is 37-year-old man who arrived here from Egypt through Kuala Lumpur, Malaysia on Nov 13. #borneobulletin"
theklword,@theklword,2020-11-24T05:30:13.000Z,"Question: for employees in Malaysia who are working from the office, has your company offered to pay for your COVID test and what, if any, is the SOP when coming into contact with a COVID case?"
b e l l ᗢ,@seungseunghxx,2020-11-24T03:17:07.000Z,"I just realized, the covid case in Malaysia yesterday was higher than my salary 
 "
Peter Hoskins,@PeterHoskinsTV,2020-11-24T02:01:05.000Z,"Shares in Malaysia's Top Glove fell as much as 7.5% in early trade on Tuesday, after the government said some of its factories would be closed in stages for Covid-19 screening and quarantine after more than 2,000 of its workers tested positive."
Alan Boccadoro,@bocc1_,2020-11-24T00:38:00.000Z,More than 1K workers at the world’s largest maker of surgical gloves in Malaysia test  positive for #Covid. Isn’t that like workers at a condom factory all coming down with gonorrhea? #Trending #BREAKING #BreakingNews #DrFauci #WTF
@Edogawa conan@,@Edogawa conan@,2020-11-23T23:07:47.000Z,"I think my rank can go a bit further if my fps is decent.. Hoping to have a chance building 3k gaming pc and becoming streamer until covid case is vanish from Malaysia while waiting application for permanent job.. Aamiin
#Csgo
#Gamingpc
#Streamer"
Rahmah Ghazali,@rahmahghazali,2020-11-23T15:11:49.000Z,"The most ironic Covid-19 story in Malaysia has got to be Top Glove. As the world’s biggest rubber gloves manufacturers that export essential supplies in times of crisis (NHS included) they still fail to protect their own workers from the virus, with more than 1k infected."
Mandeep Dhanova,@mandeepsdhanova,2020-11-23T14:33:12.000Z,"Just a month ago, it was abuzz that Top Glove could overtake Maybank on the highest market cap in Bursa Malaysia. Look at where COVID-19 has brought them to now. Ironic that the company which exploited the most out of the pandemic, is now paying the price for it. Simply karma"
kyle #23YEARSWITHAYU,@seulrekika,2020-11-23T14:02:56.000Z,"most of the bus drivers i know out there has to work really long shifts and their longest breaks are half-hour dinner breaks. and a lot of them had to commute between their homes in malaysia and working in singapore. (before covid was a thing)

and then we have amy khor..."
Sid_override,@siddharth_sagun,2020-11-23T13:30:45.000Z,"Promoting staycation would be the best strategy to revive the tourism industry post-COVID. ""Melakan Visit Melaka 2020"" campaign launched by the Melaka govt. (Malaysia) is a fine example.

#Tourism"
Zedeck Siew,@zedecksiew,2020-11-23T13:01:03.000Z,"One thousand eight hundred and eighty four new cases of Covid-19 in Malaysia today.

Fourty-one in Negeri Sembilan. Nine in Port Dickson, my town.

Two people died from Covid-19 today. #KlusterMenteri and the #DoubleStandard killed them. Do not forget."
Sillygal88,@Sillygal881,2020-11-23T12:47:00.000Z," Malaysia recorded 1884 new Covid 19 cases today! The highest record by far!! 
 With 1203 new cases in Selangor & 167 new cases in Kuala Lumpur 
.

Will there be EMCO in Selangor?? "
micah,@blackboxprep,2020-11-23T12:18:59.000Z,"Malaysia banyak case covid ni, i guess we need to follow trump’s theory, less testing, less cases"
Mior 365 News,@Mior365News,2020-11-23T11:54:24.000Z,"BREAKING: MALAYSIA RECORDS 1,884 NEW CASES OF COVID 19, THE HIGHEST DAILY NEW CASES SINCE PANDEMIC STARTS IN MALAYSIA.
MALAYSIAN STATE OF SELANGOR HAS RECORDED 1,203 NEW CASES MAKE SELANGOR THE FIRST STATE IN MALAYSIA HAS RECORDED MORE THAN 4 NUMBERS.
2 DEATH REPORTED"
pale,@palkontrol,2020-11-23T11:22:52.000Z,Today’s new case of covid-19 in malaysia hits the record! Dafuq
ExpressoLatte,@imansinclair,2020-11-23T11:19:01.000Z,"Top glove: u have to be healthy, normal BMI, not smoking, etc... 

News: highest number of covid 19 cluster in Malaysia..  Bang ...."
Barry Chan Kong Heng,@barrychan889,2020-11-23T11:10:38.000Z,"Latest Status COVID-19 of Malaysia on November 23, 2020

Total Active Cases: 13,842 (New Cases: 1,884)

Total ICU Cases: 115 (Intubated: 48)

Total Recovered Cases: 42,480 (New Recovered Cases: 883)

Total Deaths: 337 (New Deaths: 2)

Total Confirmed Cases: 56,659"
L,@leahhnicolex,2020-11-23T11:04:28.000Z,"My dad got sent back to Malaysia for work a week ago, he’s already in hospital with COVID. Pretty sure he got it from the flight from Manchester, where there were multiple people coughing. How they were allowed on a flight when they were showing symptoms I’ll never understand "
Pyong~ I'm Back!,@motte_mcmxcii,2020-11-23T10:40:26.000Z,Malaysia recorded highest COVID-19 cases for today. 
The Edge Malaysia,@theedgemalaysia,2020-11-23T10:35:04.000Z,"Flash: Malaysia's daily Covid-19 cases hit new high of 1,884, with Selangor contributing 1,203"
Zahrin Redza,@ZahrinRedza,2020-11-23T10:25:29.000Z,"C'mon, Malaysia. 1,884 cases is a fucking disgrace. What happened to the compliant Malaysians that were worried for their families' well being? People goin out doin shit like COVID-19 isn't here anymore. This is no longer govt's fault from Sabah state elections. This is on us."
Maritime Institute of Malaysia,@MIMA_MALAYSIA,2020-11-23T02:23:17.000Z,"The impact of the COVID-19 pandemic holds no exceptions on industries and businesses, including the port sector. MIMA, together with Port Klang Authority, Johor Port Authority, and Kuantan Port Authority,"
QiangEr 强 儿,@williamlycthew1,2020-11-23T01:15:41.000Z,"Malaysia’s covid-19 death toll has reached 335 people and loved ones. We must #KitaJagaKita ! Please #StayHome
 if you don’t need to go out. The word is NEED! Tak PERLU then please lah stay home okay boh? Christmas break is coming just this year we all guai guai duduk rumah. Tqvm"
Ireland with Michael,@michaellondra,2020-11-22T18:36:10.000Z,"just having a travel fantasy for my first post covid trip. Back to Cambodia, Vietnam, Malaysia or Bali. Any recommendations?  Where do you want to go?"
carquilicol (Kim taehyung),@justmecarrace,2020-11-22T17:22:29.000Z,"Hopefully before the year end 
 maging covid-19 free na kahit wala pang vaccine hays. Bakit naman sa veitnam, Malaysia,Thailand, specially wuhan china covid free letche talaga."
Dhineys Selva,@DhineysSelva,2020-11-22T12:59:59.000Z,"If only we had smart politicians instead of Tengga 
 politicians, by now Malaysia would be free from Covid 19."
hann,@hannani_latif,2020-11-22T12:37:55.000Z,"Iron man Malaysia +ve covid-19 
 get well soon alif satar "
reuben ng,@RNWM01,2020-11-22T11:54:35.000Z,I miss my friends insta story telling me we have 1k++ new covid case. I think Malaysia covid 19 case have decrease 
Liz,@islizahere,2020-11-22T11:09:34.000Z,"The biggest problem is our daily COVID-19 figures are higher than what most people have in their bank accounts (just to be clear, I mean Malaysia)"
Barry Chan Kong Heng,@barrychan889,2020-11-22T10:57:02.000Z,"Latest Status COVID-19 of Malaysia on November 22, 2020

Total Active Cases: 12,843 (New Cases: 1,096)

Total ICU Cases: 106 (Intubated: 46)

Total Recovered Cases: 41,597 (New Recovered Cases: 1,104)

Total Deaths: 335 (New Deaths: 3)

Total Confirmed Cases: 54,775"
Mohdnasirabuhassan,@Mohdnasirabuha1,2020-11-22T10:27:34.000Z,"Malaysia Covid19 Update
 #COVID_2019"
TheMalaysianInsight,@msianinsight,2020-11-22T10:14:46.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 335 with 3 new deaths. 
* 1,104 discharged, total now is 41,597.
* 1,096 new cases, total now is 54,775.
* 12,843 active cases
* 106 in ICU, 46 on ventilators

#KitaJagaKita"
The Edge Malaysia,@theedgemalaysia,2020-11-22T10:14:03.000Z,"Flash: Malaysia reports 1,096 new Covid-19 cases; Selangor climbs to fresh high of 603"
THASH,@therealthash,2020-11-22T03:14:52.000Z,"Things in Malaysia that need prime attention: daily COVID CASES 1k+, water disruption, flood, job crisis, B40 suffering, poverty line income increases by more than RM1000

Also Malaysia: Bans liquor sale for sundry shops and convenience stores."
Tan Seng Giaw,@Senggiaw,2020-11-22T03:05:48.000Z,"Covid-19 tests: the US faces 12 million cases while Malaysia deals with 53,679cases. The Ministry of Health tries to use good methods such as testings over 6 million illegal labour. How are the tests done?"
Tan Sri Dato Dr Hj Mujeebudeen,@TSDMujeebudeen,2020-11-21T22:28:37.000Z,"COVID-19

THOUSANDS of front line health care workers have contracted the virus and DIED throughout the world.

**in US more than 800 have died.

Malaysia
OUR front line health care workers RISK THEIR LIVES to save us.

BUDGET2021 harus utk MEMERANGI COVID.
BUKAN utk JASA & KRONI"
ハシフ,@hahahaseef,2020-11-21T15:50:33.000Z,Malaysia is really turning to a bullshit country eh. Covid has still cannot be cured even PKPB has been done. You might know that something is wrong already.
H u b e r t,@hubertlim,2020-11-21T14:58:45.000Z,Taiwan has 0 cases over 200 days. Brunei has 0 cases for 7 months. What the hell is Malaysia doing. Politikus all the covid numbers till god knows when
Corn Salad,@annedahlia0,2020-11-21T14:09:55.000Z,"when covid is gone, i nk pergi uk balik.. for good this time, balik malaysia cuti cuti aje. amin "
𝓫𝓵𝓮𝓼𝓼,@babynutsx,2020-11-21T12:23:43.000Z,hope this covid situation gets better cuz i miss malaysia HAHAHA and travelling
Humphrey (Hiatus),@Omega_Humphrey6,2020-11-21T11:58:53.000Z,"It is my grandma birthday today 
@BenjaminDiskin
 (wish her and amazing birthday). But it is sad because she lives on the other side of the world in Malaysia. I only see her once a year but this year I didn't because of FREAKING COVID. I had a video chat with her made me a bit sad."
ValerieJames,@SapiophileVal,2020-11-21T11:47:10.000Z,"An uncle has passed on. I remember your laughter and the way you hype up when you call my name ""Bernice!"". & We can't even be there cause you're in Malaysia. So really, Covid you're shit. 

Rest in peace, Uncle Rainy. May the perpetual light shine upon you "
hoejabi,@bunabunzz,2020-11-21T10:44:00.000Z,uk after covid end or wtv i really wanna go somewhere else other than malaysia. i know my parents will never bring me anywhere due to financial issues and my mom’s fear of aeroplanes. hais i just hope i cld go travel with my friends or smtg in the near future.
Barry Chan Kong Heng,@barrychan889,2020-11-21T10:35:11.000Z,"Latest Status COVID-19 of Malaysia on November 21, 2020

Total Active Cases: 12,854 (New Cases: 1,041)

Total ICU Cases: 108 (Intubated: 45)

Total Recovered Cases: 40,493 (New Recovered Cases: 1,405)

Total Deaths: 332 (New Deaths: 3)

Total Confirmed Cases: 53,679"
Malaysia COVID19 Updates,@malaysia_covid,2020-11-21T10:16:12.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 332 with 3 new deaths. 
* 1,405 discharged, total now is 40,493.
* 1,041 new cases, total now is 53,679.
* 12,854 active cases
* 108 in ICU, 45 on ventilators"
TheMalaysianInsight,@msianinsight,2020-11-21T10:14:29.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 332 with 3 new deaths. 
* 1,405 discharged, total now is 40,493.
* 1,041 new cases, total now is 53,679.
* 12,854 active cases
* 108 in ICU, 45 on ventilators

#KitaJagaKita"
Tan Seng Giaw,@Senggiaw,2020-11-21T02:47:24.000Z,Go to green areas: Covid-19 pandemic injures tourism. The ministry allows visits to green areas within Malaysia with procedures against the virus. It has to show its ability to encourage the use of preventive measures.
Tan Seng Giaw,@Senggiaw,2020-11-21T02:39:27.000Z,Going to green areas: Covid-19 pandemic injures tourism. The ministry allows visits to green areas within Malaysia with procedures against the virus. It has to show its ability to encourage the use of preventive measures.
Albert Beardow,@AlbertBeardow,2020-11-21T01:21:16.000Z,"So interesting / disappointing to see what various countries have prioritised over covid response, which predictably led to resurgences.

What's extra disappointing is that this is rarely the economy.
US - protests
Europe - holidays
Malaysia - religion
Hong Kong - Security Law"
Royal Highness,@amirsyahiran7,2020-11-20T19:31:10.000Z,"I just can’t be patient!!!!!! Grey’s anatomy station 19 is sooooooooo 
. Meredith infected with covid. She saw derek in her dreams. Her lungs r about to collapse. What else bitch. Why no premiering same day as the US in Malaysia?!!!!!!!!!!! Why god why"
Barry Chan Kong Heng,@barrychan889,2020-11-20T11:03:41.000Z,"Latest Status COVID-19 of Malaysia on November 20, 2020

Total Active Cases: 13,221 (New Cases: 958)

Total ICU Cases: 110 (Intubated: 42)

Total Recovered Cases: 39,088 (New Recovered Cases: 956)

Total Deaths: 329 (New Deaths: 3)

Total Confirmed Cases: 52,638"
Shawn,@Shawn35154099,2020-11-19T18:13:32.000Z,Covid 19 revolution will never stop 2021 need booster malaysia profitable business development services improvement better understanding safe country.
COVIDBot,@COVID19_bot,2020-11-19T15:30:03.000Z,"Total COVID-19 tests performed in Malaysia: 2,451,545. 51,680 cases, of those 1,290 today; 326 deaths, of those 4 today."
mija,@ngehngehngeh,2020-11-19T15:27:50.000Z,"if life was a movie, malaysia wont get affected by covid."
Birgit Wetzel,@bmwetzel,2020-11-19T13:54:03.000Z,"#Uzbekistan, hosted an international #UN conference on #Covid-19 and the challenges for #education. Speakers from #Uzbekistan,#UN,#UNICEF,#EU,#China,#Russia,#France,#Austria,#Singapore,#Malaysia,#Germany,#Japan,#USA."
Rahh on hiatus,@jooniexoxo,2020-11-19T13:31:28.000Z,"Just whatsapp videocalled my extended relatives in Malaysia.Speaking of this,I really miss them so I can see them when covid is over.."
