UserName,Handle,Timestamp,Text
Sara Al-Zubi,@SaraAlZubi1,2020-04-28T20:21:19.000Z,"Looking for a Farsi speaking, Arabic speaking, and Burmese physician to talk to a group of refugee women leaders from all backgrounds in Malaysia about COVID-19! 
.#Medtwitter #MedStudentTwitter #refugeehealth"
Cik Rose,@eqcreativemy,2020-04-28T16:17:21.000Z,"Deaths toll COVID-19 in ASEAN (28/4/2020):
 Indonesia: 773
 Philippine: 530
 Malaysia: 100
 Thailand: 54
 Singapore: 14
 Myanmar: 5
 Brunei: 1
 Vietnam: 0
 Cambodia: 0
 Laos: 0

#COVIDー19 
#CoronavirusPandemic"
Cik Rose,@eqcreativemy,2020-04-28T16:15:45.000Z,"Higher CASE COVID-19 in ASEAN (28/4/2020):
 Singapore: 14,951
 Indonesia: 9,511
 Philippine: 7,958
 Malaysia: 5,851
 Thailand: 2,938
 Vietnam: 270
 Myanmar: 149
 Brunei: 138
 Cambodia: 122
 Laos: 19

#COVIDー19 
#CoronavirusPandemic"
Bala,@Balaporur,2020-04-28T15:31:35.000Z,"If every life is valuable 
I would like to bring your Notice on ROHINGYA MUSLIMS in Bangladesh. 
Yesterday I have seen BBC News coverage. The condition of then is very horrible. Plenty of groups were trying to go Malaysia however there ship has been returned due to Covid 19 
@WHO"
Safiya Zaida,@SafiyaZaida,2020-04-28T08:56:56.000Z,"Malaysia not ready to lift MCO, says medical expert. 

KUALA LUMPUR, April 26 — Malaysia is not ready to lift the movement control order (MCO), implemented to contain the spread of Covid-19, ++"
TheMalaysianInsight,@msianinsight,2020-04-28T08:47:26.000Z,"JUST IN: Malaysia now total of 100 #Covid_19 deaths with one just reported today. 
* 75 discharged, total now is 4,032
* 31 new cases, total now is 5,851
* 36 in ICU, 17 on ventilators"
james leng,@jameslengjy,2020-04-28T08:43:58.000Z,"Malaysia 28th April CCP Virus COVID-19 Update
+31 > 5851 Total Confirmed Cases
+1 > 100 Deaths (1.7% of total)
+75 > 4032 Total Recovered (68.9% of total)
36 ICU (17 require ventilator)
1718 Active Cases (currently isolated and in hospitals)"
Vincent De Paul,@vincentdepaul12,2020-04-28T08:41:16.000Z,"Malaysia Covid 19 April 28 update:
75 discharged 
31  new cases 
   1 death"
cry for me,@wonseuteuwaiseu,2020-04-28T07:14:27.000Z,by june i hope mco is done and malaysia will be free from covid-19 lot of things to do with my friends
Naddy,@nadhirahhalim,2020-04-28T06:57:06.000Z,"So happy with the covid situation in both Malaysia and Australia, where most of my closest friends are. Praying for the world to recover asap. Oh Allah, please have mercy on us "
Carlthan FxTrading,@FadeyCarlthan,2020-04-28T06:29:16.000Z,"Sorry to say,  if malaysia didnt advances enough with IoT( internet of things) . Then it is a doom country. Just look at how covid turn this country inside out.."
Triune Centre Malaysia,@CentreTriune,2020-04-28T04:10:29.000Z,"Palestine is currently doing better than Malaysia at dealing with Covid-19. Only 2 deaths, and none in the last 16 days."
Tan Seng Giaw,@Senggiaw,2020-04-28T03:27:21.000Z,"Covid-19 and testings in Malaysia: Ministry of Health says that next week, it will do 22,000 tests a day. Do more tests. We want to know how many Malaysians have been infected with the virus since December, 2019."
᥇ꫀꪻꪻꫀ᥅,@libraexx,2020-04-28T00:53:48.000Z,"China, Italy, Malaysia are fighting for COVID-19 while Philippine is fighting for 5k-8k..."
nurin,@minyeosh,2020-04-27T16:48:29.000Z,not sure why some Singaporean thoughts that it was a good idea to drag and belittle how Malaysia handles covid-19 issues to justify theirs.
Mohamed Taufiq,@TopikHamdan,2020-04-27T16:46:53.000Z,They predicted covid 19 will be ended during 6th of may. InsyaAllah it will. Let us all pray for the best and ! Of course we need to prepare ourself for new malaysia. Everything will be new.
"cheryl
|
「シェリル」",@cherylwoo87,2020-04-27T12:25:06.000Z,The bulk of new covid-19 cases in Malaysia are now from KL... 
Mohi shah,@mohishah1,2020-04-27T11:05:14.000Z,One of my long time friends with whom I took Malaysia tour in 1991 to cover the Asia Cup hockey died of COVID-19. Rasheed Bhatti a former APP Union President was a gem of person. May Allah rest his soul in peace. A true and honest journalist he was .
Syeh Xiong,@syehxiong,2020-04-27T10:03:04.000Z,Singaporeans trash-talking Malaysia COVID management.. smh.. isit a competition or what ughhh
james leng,@jameslengjy,2020-04-27T08:35:34.000Z,"27th April Malaysia CCP Virus COVID-19 Update
+40 > 5820 Total Confirmed Cases
+1 > 99 Deaths (1.7% of total)
+95 > 3957 Total Recovered (67.99% of total)
37 ICU (17 require ventilator)
1764 Active Cases (currently isolated and in hospitals)"
Vincent De Paul,@vincentdepaul12,2020-04-27T08:34:50.000Z,"Malaysia Covid 19 update 
95 discharged 
40 new cases 
1 death"
A People Loved,@apeopleloved,2020-04-27T08:01:06.000Z,"Since March 18, Malaysia has had a ""Controlled Movement Order"" in place to help reduce the spread of Covid-19. This means that most government and business premises are closed and many people have lost income. Pray people would experience God’s provision for them."
Siddhant Purohit,@PurohitSiddhant,2020-04-27T06:16:21.000Z,"Malaysia, also an emerging market has pledged around 17% of the GDP towards fighting Covid 19 including increased support towards businesses amongst other things. Where do we stand? 
@nsitharaman"
FAMA Malaysia,@FAMA_Malaysia,2020-04-27T04:11:38.000Z,"MCO: Rise in online sales of agro-based products

JASIN, April 26  -- The online sales and purchase of agro-based products recorded an increase of more than RM3 million in the five weeks since the Movement Control Order (MCO) was implemented to contain the spread of COVID-19,"
Tan Seng Giaw,@Senggiaw,2020-04-27T03:36:00.000Z,"Covid-19 Malaysia: the number of testings. The US state of Minnesota wants to do 20,000 tests a day. She has about 6 million people. Malaysia with 32 million population does 16,000 tests a day. Sure? Testings are important especially after Movement Control Order is changed."
Ace,@ace4_2,2020-04-27T03:35:36.000Z,"On another note, I miss celebrating eid back in Malaysia and if we weren’t in this covid situation, I would’ve done just that. It’s kind of sad"
Tan Seng Giaw,@Senggiaw,2020-04-27T02:41:00.000Z,"Covid-19 Malaysia: 40th day of Movement Control Order. Prime Minister says with the order,the country loses RM2.6 billion a day.Over RM106 billion have disappeared. Economy is bad. How many more days before the Order is modified?If it's too early, rebound may occur.Stay at home."
Coronavirus Stats,@covid_data,2020-04-26T22:30:04.000Z,"COVID19 Stats for Malaysia as of April 27, 2020:

Total Cases: 5780
New Cases: +38
Total Deaths: 98
New Deaths: no data
Total Recovered: 3862
Active Cases: 1820
Serious/Critical Cases: 36
Total Tests: 131491
Tests/1M pop: 4063

#coronavirus #COVID19"
Sakinah Al-Habshee,@serenitysakinah,2020-04-26T21:14:55.000Z,"Protect Malaysia from Covid-19 oh ya Allah, for you are the best of Protectors.

Amin.

Make dua to him. Constantly make dua."
ادليانا,@adliana_iknc,2020-04-26T18:21:41.000Z,"Supposed : Search how South Korea and Italy overcome covid 19

What I did : Search how MALAYSIA overcome covid 19"
Dr Madu,@Majestychuka,2020-04-26T17:51:00.000Z,"When this covid will be over,
Guys in Otu Onitsha will bear nicknames like:

Onyeoma Covidi,
Covidi Nwamama, 
Covidi one door, 
IchieCovidi,
Covidi Onyeutari,
OnyeCovi na Malaysia, "
東方神起,@wanningtvxq,2020-04-26T17:12:44.000Z,"Nowadays, I come to Twitter just to check on the total updated covid cases in Malaysia through KKM page. Wtf"
Kawaqie,@Ahmad_Waqie,2020-04-26T16:57:36.000Z,Spiritually inactive ..... Pre Ramadhan phase 3 MCO covid 19 outbreak .. Malaysia 2020
Marzuki Spawi,@mspawiks,2020-04-26T16:32:58.000Z,Malaysia must now consider exit strategy post Covid 19. Open economies with laid out regulations to various sectors without mass gatherings and Continue mass target testing and the last opening for schools and universities.
"Institute for Clinical Research (ICR), NIH MY",@ICR_NIH,2020-04-26T12:32:16.000Z,"The WHO ""SOLIDARITY"" trial is proceeding well in Malaysia, with 15 patients already enrolled at Hospital Sungai Buloh. ""Kita mesti menang"" #Covid-19 #NIHICR  
@drhishamshah
 @goh_pik
 @drkalai61
 @kuldipkaur
 @HOSPITALSGBULOH
 @KKMPutrajaya"
Orang Biasa 2020,@AimanNajmi97,2020-04-26T11:09:35.000Z,"In my opinion, how fast the governemnt would be able to trace and test foreign workers and immigrants would determine the next trend of the COVID-19 progression in Malaysia."
AimiHata,@aimihata,2020-04-26T10:26:41.000Z,Come here just to say i like malaysia's covid stat today 
joshuaaa,@Joshualeong43,2020-04-26T09:44:38.000Z,I dreamt Malaysia had 10k covid-19 cases in a day fuck
Consumer Grassroots,@Consumers_Kenya,2020-04-26T09:25:22.000Z,"Malaysia has reported 38 new coronavirus cases with no new deaths, bringing the total to 5,780 cases, with 98 fatalities. #Covid_19"
첸,@yusrirasy,2020-04-26T09:19:10.000Z,malaysia not like china kan sorok sorok case covid-19 ni ?
Tan Seng Giaw,@Senggiaw,2020-04-26T08:55:21.000Z,"Covid-19 Malaysia: testings are food for thought. The Health Ministry talks about 200,000 test kits held up outside this country. Is it true that the result of each test takes 7 hours to 11 days to know, depending on the regions?"
Ahmad Musaddiq,@thekangbae2,2020-04-26T08:41:12.000Z,"- Malaysia Tests - [Positive+Negative] #Malaysia 

25/4 : 126,970
26/4 : 131,491 

[Pending Not Included]
#Covid_19 #CoronavirusPandemic #COVID19Malaysia"
sarah,@lifeshowemakeit,2020-04-26T08:39:01.000Z,"Latest update on covid in malaysia
New cases : 36
Recovered : 100
Death : no new case reported
Well done malaysia. We can do it
#KitaJagaKita  
#StayHomeStaySafe"
james leng,@jameslengjy,2020-04-26T08:25:29.000Z,"Malaysia 26th April CCP Virus COVID-19 Update
+38 > 5780 Total Confirmed Cases
+0 > 98 Deaths (1.7% of total)
+100 > 3862 Total Recovered (66.8% of total)
36 ICU (15 require ventilator)
1820 Active Cases (currently isolated and in hospitals)"
Vincent De Paul,@vincentdepaul12,2020-04-26T08:23:35.000Z,"Malaysia Covid 19 update April 26
Discharged:100
New cases:38
Deaths: 0"
azila,@aziela,2020-04-26T08:06:41.000Z,"The pandemic covid-19 effect :
. Tokyo Olympics 2020 cancel
. Liverpool not yet EPL winner
. UPSR & PT3 exam cancel (Malaysia).
.Some of European & American is not smart as they think.
.Some of Asian are smarter than they think."
Sapan Patel,@GoldiPatel,2020-04-26T04:30:54.000Z,"P1 - Hello 
@DrSJaishankar
 sir, I am Sapan and I wanted to know if there are any plans of air lifting Indian travelers who got stuck in Malaysia due to COVID lockdown. 
@hcikl
 @MEAIndia
 @DrSJaishankar"
Monicatwit,@MonicavanDelden,2020-04-26T04:01:07.000Z,"For Malaysia’s migrant workers, food is a bigger worry than Covid-19"
Min,@ysmnlee,2020-04-26T03:48:24.000Z,"semoga Malaysia & other countries zero covid-19 as soon as possible 
 Aamin ya Rabb"
Morgan Stanly,@GEanalyst,2020-04-26T01:49:14.000Z,"Malaysia is losing about RM.3 Billions everyday because of covid 19 as well as MCO and the PM is so cool about it. The question is, can the country afford this if MCO is continued for a longer period?"
Neutral,@raze2762_harman,2020-04-25T22:28:13.000Z,"As matter of fact , Covid 19 pandemic is the best time for all Malaysian from any religions, races , ethic group and political believe to come together united as one Malaysia to overcome this Covid 19 pandemic situation for benefits of the Malaysia in terms of economy,health etc"
诺尔 Nor,@_mhmmdnr,2020-04-25T22:24:22.000Z,This went unspoken for well too long but kudos to the Agong for his stance to quickly reinstall a new ruling government during that political shitstorm. Wait any longer and Covid would have hit Malaysia way harder.
M Saleem Malik,@MSaleem17534480,2020-04-25T21:06:19.000Z,"(COVID-19) In Malaysia
Today 
Confirmed: 5746
Recoverd :  3726
Deaths.    :. 98"
Darren Cronian,@remotedarren,2020-04-25T16:31:57.000Z,"Nearly 150,000 covid-19 cases in the UK and 20,000 deaths yet people are still going out for walks and jogs to exercise. I find that absolutely crazy. Compare with 5,700 cases and 98 deaths in Malaysia where the lockdown is strict. Roadblocks, limited public transport."
theenescapade,@theenescapade,2020-04-25T14:09:46.000Z,"Two people died today just because of coronavirus in Malaysia. The total deaths are 98 people. 51 new cases,36 icu cases and total are 5,742 cases. Everyone are worrying about this COVID-19 and my ex still continuing her heartbroken DRAMA SHIT !!"
Erwin Dawson,@Erwin_Dawson,2020-04-25T13:43:31.000Z,Good to see Singapore n Malaysia's Covid number going down slowly.
iam_musty,@MustaphaOlatu19,2020-04-25T13:34:35.000Z,"Indonesia reports 396 new cases 31 more deaths

Philippines records 17 new deaths 102 more infections

Tokyo confirms 103 new cases 

Britain nears grim milestone of 20,000 deaths 

Malaysia reports 51 new cases 2 deaths

Germany cases rise by 2,055 to 152,438
#COVID19
#Covid_19"
Covid 19 Malaysia,@covid_malaysia,2020-04-25T13:27:46.000Z,"This is probably the first time in English literature, question and answer are both the same: 

Q: Who declared Coronavirus as a
      pandemic? 

A:  WHO declared Coronavirus as a
       pandemic."
The Depth News,@TheDepthNews,2020-04-25T13:11:10.000Z,"#Malaysia is under a March 18-May 12 partial lockdown to contain the #coronavirus
@TourismMalaysia
 #Covid_19"
COVIDBot,@COVID19_bot,2020-04-25T12:25:02.000Z,"Total COVID-19 tests performed in Malaysia: 121,722. 5,742 cases, of those 51 today; 98 deaths, of those 2 today."
"Azmi Mohd Amin MSTA, CFTe",@azmi_radarsaham,2020-04-25T12:15:00.000Z,"This week:

1. Labour Day
2. Economic data release in Malaysia, China, Hong Kong, New Zealand, Thailand, Vietnam, South Korea, US
3. Covid-19 updates
4. Key rate decisions in US, EU, Japan
5. Corporate earnings season in US
6. 1Q2020 GDP in eurozone, France, Spain, Italy"
Zishan Uddin,@ZishanINC,2020-04-25T09:55:48.000Z,"Coronavirus update, Asia:

- India: 1,429 new cases
- Pakistan: 785 new cases
- Singapore: 618 new cases
- Afghanistan: 112 new cases
- Philippines: 102 new cases
- Thailand: 53 new cases
- Malaysia: 51 new cases
- China: 12 new cases
- South Korea: 10 new cases
#Covid_19"
L-na,@lavenderkiss,2020-04-25T09:41:18.000Z,"Current COVID-19 testing situation in Malaysia

Max RT-PCR testing capacity: 16,385
No of testings yesterday: 14,997

Antigen RTK ordered fr SK: 200,000 (hopefully will arrive next week)

Auto-device fr BGI will be installed at IMR & MKAKK adding 5k + 1k more to current capacity."
soorian,@Rajasoorian2,2020-04-25T09:41:06.000Z,"In my view. ..Since this covid 19 disaster a rounding in Malaysia. ..a lot of people been arrested for against the PKP and been charged in the court..those can't afford to pay the fine had to sent to prison. 
At end the PN government going to lose each offenders vote in nxt pru15"
"Viveka
विवेक",@viveka,2020-04-25T06:30:34.000Z,"Anyone know the deal with Malaysia under Muhyiddin Yassin and COVID-19? On the numbers they seem to be doing nearly as well as Australia, though they’re testing far fewer people."
김애비,@fizabalqiss,2020-04-25T05:23:22.000Z,"In China, they found out, most of death due to Covid-19, has instant food in their bags. I was thinking Western countries focuses on fast foods , canned foods which are zero nutrients. But if in Malaysia, we rarely depends on these foods. Conclusion, eat more nutritious foods"
GAUTAM SHAH,@gautamshah96,2020-04-25T05:17:07.000Z,"The outbreak of coronavirus disease 2019 (COVID-19) in Malaysia, traces its origins to January 2020, when COVID-19 was first detected on 25 January. .
Why did then Indian Government allow congregation from March 10 with delegates from Malaysia?"
Paul wandering Asia,@LegB4Cricket,2020-04-25T05:00:35.000Z,"Figures from Thailand yesterday has seen a jump in new infections to 53 however 42 of those are from a immigration detention centre, and mostly from Myanmar one or two from Malaysia, Vietnam, Cambodia and India. Just 1 more death bringing total now 51 #Covid_19 #Thailand"
Zashnain Zainal,@bedlamfury,2020-04-25T04:22:05.000Z,"During the Covid-19 health crisis, charity, in Malaysia, is monopolised by the political elites, so as to maintain the structure of power and privilege."
Qin,@asyiqinroslan_,2020-04-25T04:09:33.000Z,"I just want to share that Covid-19 cases in Malaysia are getting better! More people are discharged, the amount of death and new cases are decreasing day by day. I'm proud to be Malaysian for following the rules from government to keep stay at home and social distancing "
Yin Shao Loong #MigranJugaManusia,@yinshaoloong,2020-04-25T03:27:12.000Z,Who has the best tabulation or chart of daily Covid-19 cases in Malaysia?
Floydgroup (Malaysia),@floyd_malaysia,2020-04-25T01:30:58.000Z,"SSM’s sixth initiative on the Covid-19 initiatives is to introduce an exemption for Companies Limited By Guarantee (""CLBG"") from obtaining approval for solicitation of donation from the public."
-idgaf-,@YusufInsyirah,2020-04-24T22:37:56.000Z,"This year ramadhan is totally different.. Plus because of the covid-19 everything had changed..
Another sad news is high possibility that my brother are not coming back to Malaysia "
Tanvi,@skcoxbazar,2020-04-24T20:08:07.000Z,"If you want to import Corona COVID 19’ item from China, Malaysia please feel free to contact with me. I can provide you all logistics support regarding this ."
Greenland Cricket,@CrickeGreenland,2020-04-24T20:07:22.000Z,"Covid 19 Global Recovery Rate:

1. Greenland (100%)
8. Brunei (83.33%)
11. Vietnam (75.00%)
12. South Korea (74.50%)
20. Thailand (65.39%)
31. Malaysia (58.96%)
149. Singapore (11.82%)
159. Indonesia (10.10%)"
Aseem Ruhel(عاصم روحیل) असीम रुहेल,@AseemRuhel,2020-04-24T18:30:53.000Z,"Does Tablighi Jamaat represent whole Islam? Pakistan is also cracking on Tablighi Jamaat. Malaysia and other countries are also cracking on Tablighi Jamaat. Then should all of them be deported and case of blasphemy be filed against all of them? #Covid_19 
@TarekFatah
 @Swamy39"
Cik Rose,@eqcreativemy,2020-04-24T15:42:47.000Z,"Deaths toll COVID-19 in ASEAN (24/4/2020):
 Indonesia: 689
 Philippine: 477
 Malaysia: 96
 Thailand: 50
 Singapore: 12
 Myanmar: 5
 Brunei: 1
 Vietnam: 0
 Cambodia: 0
 Laos: 0

#COVIDー19 
#CoronavirusPandemic"
Cik Rose,@eqcreativemy,2020-04-24T15:41:16.000Z,"Higher CASE COVID-19 in ASEAN (24/4/2020):
 Singapore: 12,075
 Indonesia: 8,211
 Philippine: 7,192
 Malaysia: 5,691
 Thailand: 2,854
 Vietnam: 270
 Myanmar: 139
 Brunei: 138
 Cambodia: 122
 Laos: 19

#COVIDー19 
#CoronavirusPandemic"
Kamarul Imran (kim),@kamarul_imran,2020-04-24T15:11:39.000Z,"How's covid19 in Indonesia? Would be interesting to look data from your country and Malaysia and run some R codes 
@aswiburhan
 @erikaris
 ..#Covid_19"
Covident,@Covident19,2020-04-24T09:25:20.000Z,"""Some complain about eating the same meals repeatedly and being bored to death at home. But look at what happened to me: I lost my beloved husband. Not being able to see loved ones again forever is worse ""
 Aiza Syafinaz Sahak, lost husband to COVID-19, (Malaysia)
#COVID19"
The Edge Malaysia,@theedgemalaysia,2020-04-24T08:49:03.000Z,"Flash: Malaysia’s active Covid-19 cases drop to 1,932, with one more death reported today"
naufal,@naufalnasir2211,2020-04-24T08:44:56.000Z,"Malaysia Covid 19 update

Positif baru - 88
Discharge - 121
Death - 1

#stayathome
#kitajagakita"
Vincent De Paul,@vincentdepaul12,2020-04-24T08:40:11.000Z,"Malaysia Covid 19 update 
121 discharged 
88 new cases 
1 death"
Tan Seng Giaw,@Senggiaw,2020-04-24T06:52:28.000Z,What is the Covid-19 infection rate in Malaysia? Can the current testings give the answer? Is it possible that the virus arrived in this country before January 2020?
syafiq sham,@syafiqrubyjane,2020-04-24T05:53:06.000Z,#TqFrontliners #AstroStayHomeConcert  Thankyou astro for showing a massive of my favourite concert !!! stay at home and help the Malaysia to prevent COVID-19
Mikhail Hafiz,@IMMikhailHafiz,2020-04-24T05:43:06.000Z,"*PLEASE MAKE A DONATION IN SUPPORT OF AUTISM - THE NATIONAL AUTISM SOCIETY OF MALAYSIA (NASOM)*

[THREAD] 

(Please RT and share to help Malaysian children who suffer from autism, especially during the CoVid-19 pandemic. Tqvm. 
)"
Neutral,@raze2762_harman,2020-04-24T05:39:14.000Z,"All this years  Malaysia Govt under the Human Right had never closed eyes nor vilify Rohingya refugees even the recent boat why they are not allowed entry were due to Covid 19 pandemic virus , Malaysian are fighting to break the chain so why take the risk in importing it."
malaysianview,@malaysianview,2020-04-24T04:41:20.000Z,"Malaysia welcomes suggestions on COVID-19 contact tracing applications as the current one using bluetooth technology has its limitations  
@Khairykj"
Tan Seng Giaw,@Senggiaw,2020-04-24T03:31:04.000Z,Covid-19 Pandemic: Malaysia extends Movement Control Order. People continue to suffer. The authorities must endure that needy people get the help. No of telephone and email address given by departments ought to be answered by responsible persons. The Order is for all.
aruna,@imfsea_aruna,2020-04-23T23:35:11.000Z,"Dear PM TS Muhyiddin 
@MuhyiddinYassin
,  SELAMAT BERPUASA. 
Since Malaysia is facing mounting pressure due to Covid-19 pandemic, economic situation and people's livelihood problems it's only appropriate to convene Parliament for at least 2 days to address these issues."
WILLIAM WHITMORE,@wwtofc,2020-04-23T22:36:50.000Z,"HERE YA GO PEEPS!
Trump's CLAIM'N Hot, Humid Weather Will Kill COVID-19. I Guess Trump's Expecting People To Shut oFF THEIR A/C & Live Outside.

OOPS, It's Summer In Australia &Tom Hanks & His Wife Got COVID-19 In. Malaysia's Got Tons Of HOT Weather & COVID-19 As Well."
A Z R U L Z A B I D I,@azrulzabidi,2020-04-23T21:34:22.000Z,"IMF forecasts Malaysia's growth to fall to minus 1.7% this year. Only emerging Asia like Vietnam, Philippines and Indonesia will remain positive. Assuming that Covid-19 pandemic fades in the 2nd half of 2020, Malaysia and others in ASEAN are predicted to grow 7.8% in 2021 "
学习英语教中文,@wzhplovelj,2020-04-23T16:59:08.000Z,"#COVID-19#Face Mask#We are face mask company. Face mask (Disimection level)，KN95 mask, Medical mask, surgical mask, EUROPE CoranaVIRUS # Portugal  #Switzerland#Spain # Germany#Singapore #Malaysia #Dubai# KN95FACE MASK, CHEAP AND BEST , HAVE CE AND FDA! whatsapp: 8618200297062"
Cik Rose,@eqcreativemy,2020-04-23T15:49:33.000Z,"Deaths toll COVID-19 in ASEAN (23/4/2020):
 Indonesia: 647
 Philippine: 462
 Malaysia: 95
 Thailand: 50
 Singapore: 12
 Myanmar: 5
 Brunei: 1
 Vietnam: 0
 Cambodia: 0
 Laos: 0

#COVIDー19 
#CoronavirusPandemic"
BasikalKommuter,@BKommuter,2020-04-23T13:13:27.000Z,"At the end of 2 weeks we are going to see similar infection rates to those on 28/04. At this point, Malaysia is just wasting it's GDP to play COVID whack a mole. This is a disproportionate response motivate by the government's fear of its own inability to organise roadblocks. Ugh"
jx,@bam6oowastaken,2020-04-23T13:08:02.000Z,"On the bright side, Malaysia have the highest recovery rate of covid-19 in the world? (from what I heard from the livestreamjust now) At least something to be proud of as a Malaysian #bolehland"
Thasha Jayamanogaran,@Thashaj,2020-04-23T12:45:18.000Z,Covid-19: Breaking- Malaysia will enter Phase 4 of Movement Control Order (MCO) for two more weeks till May 12. Prime Minister Tan Sri Muhyiddin Yassin also did not discount the possibility it will be extended further.
Patrick Lee,@patricklee_msia,2020-04-23T12:43:55.000Z,"Malaysia’s #Covid_19 lockdown to go on until May 12, with possible extension (who knows)"
Vikneswaran Jeyakumar,@MrVikneswaran,2020-04-23T12:40:09.000Z,"Thank you YAB 
@MuhyiddinYassin
 For Extend #MCO Or #PKP #Malaysia this all for our Protection 
 

Now Extend Until 12 May and this Can Be Extend more Until End of the Covid 100%.

Watch News for New News Updates. Thank you "
