UserName,Handle,Timestamp,Text
Meenal Bahirwani,@BahirwaniMeenal,2021-02-26T07:50:37.000Z,"Very unresponsive and insensitive of you 
@MYHCNewDelhi
. A daughter is dying to reach Malaysia to participate in her mother’s last rites. Why should she and her family suffer because you have suddenly decided to shut your Mumbai branch due to covid? 
@hcikl
 can you help? 
@VFSGlobal"
Bev,@bev_deva,2021-02-26T05:07:35.000Z,"last time it was “we got kicked out of  Malaysia and our PAP leaders got Singapore through a tough time”

now it’s always gonna be “we went through covid and our PAP leaders got Singapore through a tough time”

lol I hate it here"
L J Creations,@_LJ_Creations,2021-02-25T15:17:22.000Z,We love you Chithu ma . Waiting for Calls release in Malaysia. Release aana kandippa poi paapen with all safety measures to protect ourselves from Covid-19 #chithuvjcalls
Chitra Nisya,@ChitraNisya,2021-02-25T14:30:39.000Z,We love you Chithu ma . Waiting for Calls release in Malaysia. Release aana kandippa poi paapen with all safety measures to protect ourselves from Covid-19 #chithuvjcalls
Kaisah,@SKaisahH,2021-02-25T11:35:05.000Z,"If covid doesn’t exist, my parents would probably be in Perth rn and I would be left behind in Malaysia for the second time "
Barry Chan Kong Heng,@barrychan889,2021-02-25T11:20:46.000Z,"Latest Status COVID-19 of Malaysia on February 25, 2021

Total Active Cases: 28,837 (New Cases: 1,924)

Total ICU Cases: 205 (Intubated: 91)

Total Recovered Cases: 263,761 (New Recovered Cases: 3,752)

Total Deaths: 1,100 (New Deaths: 12)

Total Confirmed Cases: 293,698"
The Edge Malaysia,@theedgemalaysia,2021-02-25T10:28:04.000Z,"Flash: Covid-19: Malaysia’s daily new cases drop to 1,924"
TheMalaysianInsight,@msianinsight,2021-02-25T10:22:21.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 1,100 with 12 new deaths. 
* 3,752 discharged, total remain as 263,761.
* 1,924 new cases, total now is 293,698.
* 28,837 active cases
* 205 in ICU, 91 on ventilators. 

#Kitajagakita"
"Denis
- The COVID info guy -",@BigBadDenis,2021-02-25T10:17:32.000Z,"World COVID Update.

New cases in the past 24hrs.

USA - 75,299
Brazil - 65,387
France - 31,519
India - 17,144
Italy - 16,424
Czechia - 15,815
Poland - 12,147
Russia - 11,749
Germany - 10,774
UK - 9,938
Indonesia - 7,533
Malaysia - 3,545
Japan - 1,011
South Korea - 439
China - 12"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-25T10:15:22.000Z,"Malaysia COVID 25/2

Confirmed : 293,698 [+1,924]
Recovered : 263,761 [+3,752]
Deaths : 1,100 [+12]
ICU : 205 [+16]
Intubated : 91 [+3]
Active Case : 28,837 [-1,840]

Selangor - 666
Johor - 257
Sarawak - 219
KL - 218

*Below 2,000 new cases today
*ICU and Intubated rise back !"
Nik Nazmi,@niknazmi,2021-02-25T07:34:54.000Z,"1. Thread: The reopening of schools nationwide from March to April 2021 will be a major battle in our nation’s war against Covid-19.

The announcement has sparked much debate, controversy and even fear. This is because all but one state in Malaysia is under MCO or CMCO."
锅子包,@PINKHOR,2021-02-25T06:56:22.000Z,"normally i don't write about such things . 
as Malaysia have received our covid vaccine . i have saw many online negative article and comments around this subject . somehow .. the scary part is people believe it ."
Ibrahim Bernardo,@ibba,2021-02-25T02:58:56.000Z,"Indonesia, Malaysia, Vietnam, Thailand, Cambodia, Brunei, Laos, Singapore, and even MYANMAR have the Covid Vaccine!!! But you know who had the vaccine first in the ASEAN, the PHILIPPINES of course; Government Officials, PSG and Tulfo. PH#1 in Lockdowns and Economic Impact."
Tan Seng Giaw,@Senggiaw,2021-02-25T02:15:06.000Z,"Problems occur with Covid-19 vaccinations such as in USA which did experience shortage of vaccine supply. Malaysia has 605 vaccine centres, starting to register people for vaccination. We hope the ways of registration, vaccine supply and actual vaccination will go on well."
Felix Raj,@GiggsyJr,2021-02-25T02:09:52.000Z,"Covid-19 vaccine, apparently tightens Miss. V and lengthens Mr. C. #Malaysia #influencer #ubattahanlama"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-25T02:05:53.000Z,"Sibu records 181 new cases yesterday

85 in SMC area
- Tiong Hua Zone & Sentosa Zone (19 each)
- Farley Zone (9) & Kiew Nang (7)

50 in Sibujaya
- 38 at flats under EMCO
- 6 at Town Villa
 
46 SRDC area
- 34 from longhouse
- Pasai (2), Durin (2), KJD/Assan(4) & Batang Igan (3)"
Manoj K Jha aka Manu,@manojgjha,2021-02-25T01:36:45.000Z,"Philippines today is only ASEAN member with no COVID-19 vaccines. Below is the rest and date of first vaccine arrival:

Malaysia- Feb. 20
Indonesia- Dec. 6
Thailand- Feb. 24
Singapore- Dec. 21
Vietnam- Feb. 24
Cambodia- Feb. 7
Myanmar- Jan. 22 
Brunei- Feb. 11
Laos- Dec. 2020"
DHL Express Malaysia,@DhlExpressMY,2021-02-24T11:34:23.000Z,"The 
second batch of
182,520 doses of 
@pfizer
-BioNTech 
 #vaccines will be received by Malaysia today for distribution to states that have yet to receive the vaccine, according to the Coordinating Minister for National Covid-19 Immunisation Programme 
@Khairykj
. 
#COVIDvaccines"
James Romer Velina,@JamesVelinaLXIX,2021-02-24T10:43:24.000Z,Afghanistan and Malaysia are conducting already the anti covid vaccine roll-out. Wala pa din ang Pilipinas. 
The Edge Malaysia,@theedgemalaysia,2021-02-24T10:28:05.000Z,"Flash: Covid-19: Malaysia’s new daily cases rise to 3,545 with 12 more deaths"
TheMalaysianInsight,@msianinsight,2021-02-24T10:25:16.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 1,088 with 12 new deaths. 
* 3,331 discharged, total remain as 260,009.
* 3,545 new cases, total now is 291,774.
* 30,677 active cases
* 189 in ICU, 88 on ventilators. 

#Staysafestayhome"
,@apipppppppooo,2021-02-24T10:22:30.000Z,"Daftar kan diri anda untuk vaksin covid!

Malaysia: only those with Apple products can register! 
 

P/s: is there any place where i can register for the vaccine?"
thebruneian.news,@TheBruneian,2021-02-24T09:31:58.000Z,"1/2 REUTERS | Malaysia on Wednesday launched its COVID-19 inoculation programme, which authorities hope will rein in a spike in infections and help revive an economy that recorded its worst slump in over two decades last year."
"Tomorrow Chanyeol
KGGK",@pcy301namjaaa,2021-02-24T09:17:40.000Z,"The COVID-19 vaccination program in Malaysia has officially started!! May this lead to a better future. I have yet to register for my turn, will do so in a bit."
Czarina S,@sofiacclvi,2021-02-24T08:38:32.000Z,"Today Malaysia starts COVID-19 vaccinations, on Friday South Korea will start vaccinations. 

Phils: "
STO Advisory,@StoAdvisory,2021-02-24T04:54:43.000Z,"The #Malaysia Digital Economy Corporation MDEC) has unveiled its latest Alternative Funding Programme (Equity Crowdfundging) this year to help entrepreneurs who are facing economic challenges in the wake of the Covid-19 pandemic.
#alternativefinance #ECF #equitycrowdfunding"
LeikHong - Author | Business Coach | Strategist,@leikhong,2021-02-24T03:40:46.000Z,"#COVIDVaccine is now available in #MY, would you go for it?

For me, I would go for it. Since it's the best way, for now, to stop the infecting chain.

#Covid19 #COVIDvaccines #covidmalaysia"
Silas,@silaslej,2021-02-24T01:49:15.000Z,"24/2/2020: PM7 
@chedetofficial
 resigned the office PM of Malaysia

24/2/2021: PM8 
@MuhyiddinYassin
 to become the first in Malaysia to receive the COVID-19 vaccine"
Pretty Pastry Chef,@Luscious69,2021-02-24T01:33:27.000Z,Feby was exposed; doesn't have covid. I'm not a racist. Malaysia wanting to talk to Jackie; naw she said she'll listen! Lawd Ev can lie innit?! #BasketballWives
Sawney Mor,@Sawney_Mor,2021-02-24T00:44:56.000Z,"Malaysia’s small we’re twice the size
But not in terms of Covid
We watched a hundred times more die
While the health secretary's chums got loaded"
ERA,@era_62,2021-02-24T00:21:14.000Z,I don’t think our MCO/lockdown will be extended bcuz vaccine is already here in Malaysia and covid case keep decreasing which is good tho
Risi. S,@webarebears001,2021-02-23T23:03:39.000Z,Morning. Happy COVID-19 Vaccination Day Malaysia
Barry Chan Kong Heng,@barrychan889,2021-02-23T12:41:54.000Z,"Latest Status COVID-19 of Malaysia on February 23, 2021

Total Active Cases: 30,475 (New Cases: 2,468)

Total ICU Cases: 196 (Intubated: 92)

Total Recovered Cases: 256,678 (New Recovered Cases: 4,055)

Total Deaths: 1,076 (New Deaths: 14)

Total Confirmed Cases: 288,229"
Muhammad Nur Zafran,@MNZTweets,2021-02-23T11:00:22.000Z,Glad to see that Malaysia is slowly recovering from covid-19. Almost to 90% recovery rate
The Edge Malaysia,@theedgemalaysia,2021-02-23T10:07:06.000Z,"Flash: Covid-19: Malaysia reports 2,468 new cases with 14 more deaths"
TheMalaysianInsight,@msianinsight,2021-02-23T09:46:29.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 1,076 with 14 new deaths. 
* 4,055 discharged, total remain as 256,678.
* 2,468 new cases, total now is 288,229.
* 30,475 active cases
* 196 in ICU, 92 on ventilators. 

#KitaJagaKita"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-23T09:40:07.000Z,"Malaysia COVID 23/2

Confirmed : 288,229 [+2,468]
Recovered : 256,678 [+4,055]
Deaths : 1,0676 [+14]
ICU : 196 [-3]
Intubated : 92 [+1]
Active Case : 30,475 [-1,601]

Selangor - 932
Johor - 428
Perak - 308"
Michelle Yesudas,@MichelleYesudas,2021-02-23T09:04:27.000Z,"One year on from Langkah Sheraton, am mourning for another Malaysia in a different universe where 
@DrDzul
 was our health minister throughout the COVID-19 crisis"
zara II,@zara_official_,2021-02-23T08:26:38.000Z,"dah daftar for vaccination covid-19...

#Malaysia 
#MySejahtera 
#vaccination 
#COVIDー19"
DHL Express Malaysia,@DhlExpressMY,2021-02-23T07:48:05.000Z,"Exciting announcement for Malaysia! 
@BursaMalaysiaKL
 has predicted that trade activities will be higher next week as Malaysia's 
vaccination drive will start next week on Friday following the scheduled delivery of the vaccine on 
Feb 21, 2021.

#Covid_19 #COVIDVaccination"
Sub-zero,@snakekato,2021-02-23T07:15:21.000Z,"Malaysia way of battling covid 19 is very unique they come up with various mco techniques in order to confuse the virus.. 
#SetahunPengkhianatan"
khalid karim MRTCo RM53B LOSS,@khalidkarim,2021-02-23T07:04:49.000Z,"""The Covid-19 pandemic has revealed that governments matter again, that competent leadership is the difference between living and dying. A few governments proved adept at handling the crisis while many others failed""

Is Malaysia one that succeeded or one that failed?"
surya,@SuryaSwaran,2021-02-23T06:54:33.000Z,"1062 COVID-19 deaths as of 22 February in Malaysia.

1062 people died because of an incompetent government filled with greedy, power-hungry people.

1062 deaths that could have been avoided.

And who knows the amount of irreparable damage the survivors are dealing with."
Tan Seng Giaw,@Senggiaw,2021-02-23T06:17:27.000Z,"Covid-19 pandemic affects hundreds of millions of pupils in the world including about five million in Malaysia.
     Now, 401,105 students are sitting for SPM and SVM. We hope that the Ministry of Education Malaysia tries its best to help them."
Malaysia COVID19 Updates,@malaysia_covid,2021-02-23T05:38:38.000Z,"Selangor is expected to hit 100,000 cumulative confirmed cases in 5/6 days if the current daily cases continues to be like that

As of yesterday
Confirmed : 95,305 [↑910]
Deaths : 254 [↑2]"
Kim Aisha⁷,@itzmeaisha_,2021-02-23T02:16:14.000Z,Nothing much to say but i hope covid case in Malaysia decrease day by day.
Malaysia COVID19 Updates,@malaysia_covid,2021-02-23T02:10:34.000Z,"The Ministry of Health (MOH) plans to reduce Covid-19 infections to fewer than 500 confirmed cases a day nationwide in Malaysia, besides decreasing sporadic cases

1/7"
Steady Lau Guan Zhen,@LauGuanZhen,2021-02-22T09:48:19.000Z,Damn COVID I think if open border liao I go back Malaysia will feel like not come back sg again
Malaysia COVID19 Updates,@malaysia_covid,2021-02-22T04:35:06.000Z,"MOH has increased Covid-19 screening for workers in the manufacturing industry with the help of the Social Security Organisation (Socso), Dr Adham Baba said"
Qillaahamzah,@n_nuraqilah,2021-02-22T03:43:11.000Z,Btw ada group covid Malaysia ke kat Facebook?
sel,@813vofje,2021-02-22T01:27:45.000Z,"the malaysian government rn during covid be like 
 MALAYSIA BOLEH "
Aten ㅅㅎ,@tennyjsh,2021-02-21T23:24:23.000Z,"Sometimes I wish I live in NZ or other good countries instead of Malaysia. Sick of these people keep talking about illuminati shit, covid is hoax and ways of Dajjal, etc. Spreading negativity everyday. Not too mention, some Malaysians losing their minds, too.

SICK. OF. IT."
Dejaaah,@DejaaahDe,2021-02-21T20:59:12.000Z,malaysia say call her covid cause a bitch finna be 19 purrrrrrr
Kimi,@kimi1098v2,2021-02-21T19:37:39.000Z,Vaccine already entering malaysia right hopefully this covid will end soon ameen
Malaysia COVID19 Updates,@malaysia_covid,2021-02-21T14:00:01.000Z,Just want to wish all the best to the #SPM2020 candidates ! You can do it !
Barry Chan Kong Heng,@barrychan889,2021-02-21T13:59:19.000Z,"Latest Status COVID-19 of Malaysia on February 21, 2021

Total Active Cases: 33,304 (New Cases: 3,297)

Total ICU Cases: 209 (Intubated: 91)

Total Recovered Cases: 249,209 (New Recovered Cases: 4,456)

Total Deaths: 1,056 (New Deaths: 5)

Total Confirmed Cases: 283,569"
"Ann
アン",@Lurvely_gurl,2021-02-21T11:37:40.000Z,Covid 19 vaccine arrives in Malaysia 
ong,@ooooshirnee,2021-02-21T10:52:27.000Z,"I wonder when malaysia can have our own vaccine and be like pfizer? Damn that must be kinda cool though. But not to forget, we do have test kit for covid 19 develop by malaysian companies. So I am excited to see the day when malaysia can achieve that."
The Edge Malaysia,@theedgemalaysia,2021-02-21T10:07:07.000Z,"Flash: Malaysia posts 3,297 new Covid-19 cases, 4.456 recoveries and five deaths"
TheMalaysianInsight,@msianinsight,2021-02-21T09:48:50.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 1,056 with 5 new deaths. 
* 4,456 discharged, total remain as 249,209.
* 3,297 new cases, total now is 283,569.
* 33,304 active cases
* 209 in ICU, 91 on ventilators. 

#kitajagakita 
#staysafestayhome"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-21T09:48:34.000Z,"Thanks to the person who reminded me on the mistake !

Malaysia COVID 21/2

Confirmed : 283,569 [+3,297]
Recovered : 249,209 [+4,456]
Deaths : 1,056 [+5]
ICU : 209 [+2]
Intubated : 91 [-]
Active Case : 33,304 [-1,164]

Perak - 1,215
Selangor - 868
Johor - 431
Sarawak - 185"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-21T08:53:20.000Z,"Penang is said to continue its Covid19 mass screening initiative involving the manufacturing & production sectors, said Chief Minister Chow Kon Yeow

Additional, in the first phase of the vaccination in Penang, it will involve more than 30,000 front liners that will be vaccinated"
NAMY,@namydiary,2021-02-21T04:38:30.000Z,"Guys, Malaysia received Covid-19 vaccines this morning & some of you are bothered by Janna Nick. Get a fucking life."
ChizuChae,@chizuchae,2021-02-21T04:34:13.000Z,The first plane to carry COVID vaccines has landed this morning in Malaysia... it's gonna take a bit but I can't wait to see some normality again.
Bad,@fitriibadkhan,2021-02-21T04:32:14.000Z,"Alhamdulillah, covid 19 vaccine has officially arrived in Malaysia."
Still With You ⁷,@vanktann,2021-02-21T03:56:03.000Z,Covid-19 vaccine has finally arrived Malaysia! May Allah ease and we can finally free from whats happening right now please I’m so hopeful 
nava⁷,@navamyg,2021-02-21T03:43:33.000Z,the first batch of covid vaccines has reached malaysia. i hope malaysian doesnt take this for granted. please make sure you’re wearing mask and please avoid meeting up or gathering as much as you can.
aena⁷,@dkdlskjune,2021-02-21T03:38:50.000Z,malaysia really are worst at its finest. im sorry to frontliners who literally lost their lives to save others. people need to realize they are killing someone in the process of having fun in this covid time
may 6th doesnt exist.,@sovichiee,2021-02-21T03:32:11.000Z,a flight that carrying vaccine for covid had already arrived in malaysia... i just hope it’ll work the most because me and my friends want to fly oversea happily
Malaysia COVID19 Updates,@malaysia_covid,2021-02-21T03:14:32.000Z,Prime Minister Muhyiddin Yassin and DG Dr Noor Hisham will get their first shot of vaccine on the 24th of February
Sahiraaa,@ummisyhrh,2021-02-21T03:13:00.000Z,Rasa bersyukur finally vaksin covid sampai kat Malaysia after a year we battles with the pandemic.
Malaysia COVID19 Updates,@malaysia_covid,2021-02-21T03:12:52.000Z,"Vaccine that just arrived will be sent to 16 storage centre nationwide

6 in Selangor
4 in Johor
3 in Kuala Lumpur
2 in Pulau Pinang 
1 in Putrajaya"
Bruno Mernandes,@mervin7,2021-02-21T03:10:42.000Z,"First shipment of Pfizer covid vaccines have arrived in Malaysia - 312,390 doses. 

Poll: How many of them will be wasted?"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-21T03:09:48.000Z,"Pfizer-BioNTech Vaccine is scheduled to arrive in

Johor by 2pm today
Penang by 6pm today"
Tan Seng Giaw,@Senggiaw,2021-02-21T03:04:42.000Z,"Malaysia keeps an eye on Covid-19 variants.Virus mutates producing variants that spread faster and vaccines may be ineffective. Malaysia has a total of 280,272 cases. 
  Countries facing Covid-19 variants include Australia,Britain,France, Germany, Italy, Japan, South Africa& USA."
F I Z A N,@fizanichua,2021-02-21T02:24:48.000Z,Welcome to Malaysia  Covid-19 Vaccine!
Faris Izzuddin,@FarisIzzzuddin,2021-02-21T02:15:40.000Z,Hi vaksin covid 19. Welcome to Malaysia
Jacky,@jcksnjhn,2021-02-21T02:03:13.000Z,Covid 19 vaccine finally made it to Malaysia 
イッザット ダニエル,@Izat_Danial_,2021-02-21T01:03:02.000Z,"He We Go!! Vaccine covid-19 has landing on Malaysia. The news is confrim!! 
@FabrizioRomano
 pls make this announcement"
B O Y,@ShafiqSaat,2021-02-20T22:56:24.000Z,"Vaccines delivery day for #Malaysia!

In near future, goodbye Covid-19!"
𝗻𝗲𝗯𝘀.,@aizuddintamiya,2021-02-20T18:32:59.000Z,"Why do a lot of people going out to Pavi just to see the Ox?Does it helps us to end this pandemic?
Welcome to Malaysia where people nonstop complaining about the Covid but yeah anything for the gram"
ᴮᴱ KookieSha ⟭⟬ ⟬⟭⁷,@borahaedef7,2021-02-20T13:35:01.000Z,btw guys make sure to think when u guys should go to the samsung store okayy since covid cases in malaysia are not stabilise yet sooo go when tk de org ok ! stay safe !
Barry Chan Kong Heng,@barrychan889,2021-02-20T11:50:55.000Z,"Latest Status COVID-19 of Malaysia on February 20, 2021

Total Active Cases: 34,468 (New Cases: 2,461)

Total ICU Cases: 207 (Intubated: 91)

Total Recovered Cases: 244,753 (New Recovered Cases: 4,782)

Total Deaths: 1,051 (New Deaths: 8)

Total Confirmed Cases: 280,272"
The Edge Malaysia,@theedgemalaysia,2021-02-20T10:42:04.000Z,"Flash: Covid-19: Malaysia reports 2,461 new cases, 4,782 recoveries, eight deaths"
aniq syamil,@aniqsyamil,2021-02-20T10:28:08.000Z,"This week alone we are averaging at about 12 death in a day due to covid in Malaysia. To put it into perspective, if you have 30 pupils in your class at school, all of them will be gone in just 3 days. 
 Condolences to the family."
TheMalaysianInsight,@msianinsight,2021-02-20T10:12:05.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 1,051 with 8 new deaths. 
* 4,782 discharged, total remain as 244,753.
* 2,461 new cases, total now is 280,272.
* 34,468 active cases
* 207 in ICU, 91 on ventilators. 

#KitaTeguhKitaMenang 
#staysafestayhome"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-20T10:10:13.000Z,"Malaysia COVID 20/2

Confirmed : 280,272 [+2,461]
Recovered : 244,753 [+4,782]
Deaths : 1,051 [+8]
ICU : 207 [-13]
Intubated : 91 [-13]
Active Case : 34,468 [-2,329]

Selangor - 1,001
Kelantan - 257 [196 from Prison]
Johor - 233
KL - 230

*ICU & Intubated (below 100) drops more !"
Takiya,@satgunaraj,2021-02-20T06:06:53.000Z,No more Covid already in Malaysia?
Muhammad Mikhail Zikry,@ZikryMikhail,2021-02-20T05:25:24.000Z,#COVID_2019 I am Glad that the First Phizer vaccine just been tested in Malaysia and I hope everyone in the country including myself can get by August 2021
Tan Seng Giaw,@Senggiaw,2021-02-20T03:14:56.000Z,"Malaysia will begin Covid-19 vaccination campaign on 26 February, 2021. We want to see the authorities manage the campaign well. Media reports that over 30% of more than 2 million US military personnels refuse to have Covid-19 vaccination."
Malaysia COVID19 Updates,@malaysia_covid,2021-02-20T03:13:33.000Z,"Some ask in regards to testing data DG release and with the daily people tested data, I myself not too sure if this is correct way to put it but this is what I understand on both data

Also additional, if people tested is posted on 20/2, the data is from 19/2 !

Next post !"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-20T03:03:55.000Z,"Pfizer Vaccine Arrival Dates to Malaysia

21st February
1st March
8th March
15th March
22nd March
29th March

By 29th March we will have 1,000,350 doses of Pfizer

1/5"
COVIDBot,@COVID19_bot,2021-02-19T10:55:04.000Z,"Total COVID-19 tests performed in Malaysia: 5,647,392. 277,811 cases, of those 2,936 today; 1,043 deaths, of those 13 today."
The Edge Malaysia,@theedgemalaysia,2021-02-19T10:14:04.000Z,"Flash: Covid-19: Malaysia records 2,936 new cases with 13 more deaths; actives drop to 36,797"
TheMalaysianInsight,@msianinsight,2021-02-19T10:11:22.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 1,043 with 13 new deaths. 
* 4,889 discharged, total remain as 239,971.
* 2,936 new cases, total now is 277,811.
* 36,797 active cases
* 220 in ICU, 104 on ventilators. 

#KitaTeguhKitaMenang"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-19T10:04:35.000Z,"Malaysia COVID 19/2

Confirmed : 277,811 [+2,936]
Recovered : 239,971 [+4,889]
Deaths : 1,043 [+13]
ICU : 220 [-7]
Intubated : 104 [+1]
Active Case : 36,797 [-1,966]

Selangor - 978
Johor - 730
KL - 227
Sarawak - 199"
Aiman Baihaqi,@aimxnb,2021-02-19T07:01:50.000Z,"damn after listening to my co-panelists from Malaysia and UK, i feel grateful that Brisbane is safe from covid 
 hope y’all doing okay on the other side "
agnes,@agngxh,2021-02-19T06:54:51.000Z,if the covid situation was better in malaysia......
Malaysia COVID19 Updates,@malaysia_covid,2021-02-19T06:34:14.000Z,"Nearly 300 practitioners in Penang are ready to aid in the National Covid-19 Immunisation Programme, says Jagdeep Singh Deo

The state local government committee chairman said the state had engaged private clinics under the Penang Medical Practitioners Society to help execute it"
Malaysia COVID19 Updates,@malaysia_covid,2021-02-19T06:31:03.000Z,"1st batch of Pfizer vaccine is expected to arrive on the 21st Feb

1st batch of Sinovac vaccine is expected to arrive on the 27th Feb"
vs,@vice_v_vogue,2021-02-19T05:10:40.000Z,Easy to Yet Another Mass Kidnapping of COVID Cures Instead of All: February 5 Billion in Malaysia
Tamil Cinema Ulagam (Malaysia),@ulagam_cinema,2021-02-19T05:08:15.000Z,"#Malaysia #Covid Test Method:

The Health Ministry has approved the use of the ""deep throat saliva"" sampling method to diagnose COVID-19

அடித் தொண்டை உமிழ் நீரின் வழி, கோவிட்19 பரிசோதனை : கொள்கையளவில் அனுமதி"
swarnim bharat,@a_sandhan,2021-02-18T17:09:39.000Z,"Lot of rumours spread by vested interests of rejection of Indian make covid vaccines by SA, Malaysia. 
@rsprasad
 @drharshvardhan"
Bia,@kyotogoul,2021-02-18T16:48:12.000Z,"Malaysia govt in summary 
Solving covid cases : 
Solving political issues : 
Solving child marriages : 
Capturing Sugarbook Founder : Yes, demi kebaikkan dan keselamatan negara "
Barry Chan Kong Heng,@barrychan889,2021-02-18T14:57:03.000Z,"Latest Status COVID-19 of Malaysia on February 18, 2021

Total Active Cases: 38,763 (New Cases: 2,712)

Total ICU Cases: 227 (Intubated: 103)

Total Recovered Cases: 235,082 (New Recovered Cases: 5,320)

Total Deaths: 1,030 (New Deaths: 25)

Total Confirmed Cases: 274,875"
彡✧ suzy. // ia :( ✧彡,@zarrylash,2021-02-18T13:45:32.000Z,"Malaysia: high rise COVID cases
Malaysia: bullshit MCO SOP
Malaysia: politician double standard
Malaysia: back door goverment
Malaysia: declares darurat

Also Malaysia: LETS ARREST AND BAN SUGARBOOK CEO IN ONE DAY"
Rohan Javet Beg,@RohanBeg,2021-02-18T11:40:13.000Z,"We will only know the full scale of Covid-19's impact on Malaysia a decade or so from now.

Too much information is either classified or obfuscated in the confusion to reveal the true depth of Putrajaya's failure right now."
Malaysia COVID19 Updates,@malaysia_covid,2021-02-18T05:44:17.000Z,"MOH will start using Saliva Testing for COVID test soon - Dr Adham Baba

It has a ...
- 96.67% Sensitivity/Sensitiviti
- 100% Accuracy/Ketepatan"
,@ahustlerrr,2021-02-18T05:20:01.000Z,Read some facts. know more about our states in Malaysia. why the fuck normal people stays at home all day yet the covid cases still at top for certain states?
Bon,@bonuku,2021-02-18T05:03:51.000Z,Racking my brains for interesting recent event talking points because the customer sitting next to me is talking to my hairdresser about the selected conversation topic that I mentally prepared on the journey here for (COVID-19 situation in Malaysia)
